selection_key,method_name,action_type,feature_set,calibration,policy,target_k,tau_answer_top5,tau_answer_after_more,n_features,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,valid_retrieval_rate,valid_mean_added_docs,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count,test_retrieval_rate,test_mean_added_docs
top20/logistic_regression/v3_no_query/platt::retrieve_more_balanced,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_balanced,20,0.15,0.45,56,0.8303249097472925,0.8231046931407943,0.8399122807017544,0.4866666666666667,0.05198019801980198,0.5133333333333333,0.948019801980198,73,21,77,456,0.9404332129963899,14.10649819494585,0.8480215827338129,0.8300359712230215,0.8721560130010835,0.4609375,0.05957943925233645,0.5390625,0.9404205607476636,118,51,138,923,0.9415467625899281,14.123201438848922
top20/logistic_regression/v3_no_query/platt::retrieve_more@cov85,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more@cov85,20,0.15,0.55,56,0.8158844765342961,0.851985559566787,0.8199152542372882,0.5666666666666667,0.04207920792079208,0.43333333333333335,0.9579207920792079,85,17,65,472,0.9404332129963899,14.10649819494585,0.8426258992805755,0.8660071942446043,0.8535825545171339,0.55078125,0.0397196261682243,0.44921875,0.9602803738317757,141,34,115,963,0.9415467625899281,14.123201438848922
top20/logistic_regression/v3_no_query/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_risk_control@suff_abstain15,20,0.15,0.25,56,0.8212996389891697,0.6913357400722022,0.8981723237597912,0.26,0.1485148514851485,0.74,0.8514851485148515,39,60,111,383,0.9404332129963899,14.10649819494585,0.810251798561151,0.7023381294964028,0.912932138284251,0.265625,0.16705607476635514,0.734375,0.8329439252336449,68,143,188,781,0.9415467625899281,14.123201438848922
top20/logistic_regression/v3_no_query/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_high_precision@cov50,20,0.15,0.15,56,0.7274368231046932,0.5324909747292419,0.9288135593220339,0.14,0.3217821782178218,0.86,0.6782178217821783,21,130,129,295,0.9404332129963899,14.10649819494585,0.6942446043165468,0.5323741007194245,0.9358108108108109,0.1484375,0.352803738317757,0.8515625,0.647196261682243,38,302,218,592,0.9415467625899281,14.123201438848922
top20/logistic_regression/v3_no_query/isotonic::retrieve_more_balanced,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_balanced,20,0.1,0.35,56,0.8375451263537906,0.8050541516245487,0.852017937219731,0.44,0.0594059405940594,0.56,0.9405940594059405,66,24,84,446,0.9025270758122743,13.537906137184114,0.8435251798561151,0.8156474820143885,0.8743109151047409,0.44015444015444016,0.07033997655334115,0.5598455598455598,0.9296600234466589,114,60,145,907,0.8983812949640287,13.475719424460431
top20/logistic_regression/v3_no_query/isotonic::retrieve_more@cov85,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more@cov85,20,0.1,0.6,56,0.8014440433212996,0.8808664259927798,0.8012295081967213,0.6466666666666666,0.03217821782178218,0.35333333333333333,0.9678217821782178,97,13,53,488,0.9025270758122743,13.537906137184114,0.8363309352517986,0.887589928057554,0.839918946301925,0.61003861003861,0.02813599062133646,0.38996138996138996,0.9718640093786636,158,24,101,987,0.8983812949640287,13.475719424460431
top20/logistic_regression/v3_no_query/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.1,0.3,56,0.8285198555956679,0.723826714801444,0.885286783042394,0.30666666666666664,0.12128712871287128,0.6933333333333334,0.8787128712871287,46,49,104,401,0.9025270758122743,13.537906137184114,0.8237410071942446,0.7347122302158273,0.9020807833537332,0.3088803088803089,0.13599062133645956,0.6911196911196911,0.8640093786635404,80,116,179,817,0.8983812949640287,13.475719424460431
top20/logistic_regression/v3_no_query/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_high_precision@cov50,20,0.1,0.2,56,0.7581227436823105,0.5812274368231047,0.9192546583850931,0.17333333333333334,0.26732673267326734,0.8266666666666667,0.7326732673267327,26,108,124,322,0.9025270758122743,13.537906137184114,0.7428057553956835,0.5998201438848921,0.9250374812593704,0.19305019305019305,0.27667057444314186,0.806949806949807,0.7233294255568582,50,236,209,667,0.8983812949640287,13.475719424460431
top20/logistic_regression/v3_all/identity::retrieve_more_balanced,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_balanced,20,0.15,0.45,68,0.8303249097472925,0.8014440433212996,0.8490990990990991,0.44666666666666666,0.06683168316831684,0.5533333333333333,0.9331683168316832,67,27,83,444,0.8646209386281588,12.969314079422382,0.8462230215827338,0.8129496402877698,0.8761061946902655,0.42911877394636017,0.06933019976498238,0.5708812260536399,0.9306698002350177,112,59,149,904,0.8453237410071942,12.679856115107913
top20/logistic_regression/v3_all/identity::retrieve_more@cov85,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more@cov85,20,0.15,0.6,68,0.8231046931407943,0.8592057761732852,0.8214285714285714,0.5666666666666667,0.03217821782178218,0.43333333333333335,0.9678217821782178,85,13,65,476,0.8646209386281588,12.969314079422382,0.8390287769784173,0.8723021582733813,0.8463917525773196,0.5708812260536399,0.03525264394829612,0.42911877394636017,0.9647473560517039,149,30,112,970,0.8453237410071942,12.679856115107913
top20/logistic_regression/v3_all/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_risk_control@suff_abstain15,20,0.15,0.35,68,0.8303249097472925,0.7328519855595668,0.8817733990147784,0.32,0.11386138613861387,0.68,0.8861386138613861,48,46,102,406,0.8646209386281588,12.969314079422382,0.8300359712230215,0.7589928057553957,0.8921800947867299,0.3486590038314176,0.11515863689776733,0.6513409961685823,0.8848413631022327,91,98,170,844,0.8453237410071942,12.679856115107913
top20/logistic_regression/v3_all/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_high_precision@cov50,20,0.15,0.15,68,0.7454873646209387,0.5361010830324909,0.9427609427609428,0.11333333333333333,0.3069306930693069,0.8866666666666667,0.693069306930693,17,124,133,297,0.8646209386281588,12.969314079422382,0.7131294964028777,0.5485611510791367,0.9360655737704918,0.14942528735632185,0.3290246768507638,0.8505747126436781,0.6709753231492362,39,280,222,610,0.8453237410071942,12.679856115107913
top20/logistic_regression/v3_all/platt::retrieve_more_balanced,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_balanced,20,0.15,0.4,68,0.8357400722021661,0.796028880866426,0.854875283446712,0.4266666666666667,0.06683168316831684,0.5733333333333334,0.9331683168316832,64,27,86,441,0.8862815884476535,13.294223826714802,0.8462230215827338,0.8048561151079137,0.88268156424581,0.41015625,0.07710280373831775,0.58984375,0.9228971962616822,105,66,151,895,0.8938848920863309,13.408273381294965
top20/logistic_regression/v3_all/platt::retrieve_more@cov85,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more@cov85,20,0.15,0.6,68,0.8212996389891697,0.8610108303249098,0.8197064989517819,0.5733333333333334,0.03217821782178218,0.4266666666666667,0.9678217821782178,86,13,64,477,0.8862815884476535,13.294223826714802,0.8408273381294964,0.875,0.8489208633093526,0.57421875,0.035046728971962614,0.42578125,0.9649532710280374,147,30,109,973,0.8938848920863309,13.408273381294965
top20/logistic_regression/v3_all/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_risk_control@suff_abstain15,20,0.15,0.3,68,0.8285198555956679,0.7274368231046932,0.8833746898263027,0.31333333333333335,0.1188118811881188,0.6866666666666666,0.8811881188118812,47,48,103,403,0.8862815884476535,13.294223826714802,0.8300359712230215,0.7526978417266187,0.8984468339307049,0.33203125,0.12149532710280374,0.66796875,0.8785046728971962,85,104,171,837,0.8938848920863309,13.408273381294965
top20/logistic_regression/v3_all/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_high_precision@cov50,20,0.15,0.15,68,0.7472924187725631,0.5415162454873647,0.94,0.12,0.30198019801980197,0.88,0.698019801980198,18,122,132,300,0.8862815884476535,13.294223826714802,0.7185251798561151,0.5494604316546763,0.9443535188216039,0.1328125,0.32593457943925236,0.8671875,0.6740654205607477,34,279,222,611,0.8938848920863309,13.408273381294965
top20/logistic_regression/v3_all/isotonic::retrieve_more_balanced,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_balanced,20,0.1,0.3,68,0.8303249097472925,0.7581227436823105,0.8690476190476191,0.36666666666666664,0.09653465346534654,0.6333333333333333,0.9034653465346535,55,39,95,420,0.8664259927797834,12.99638989169675,0.8336330935251799,0.7841726618705036,0.8818807339449541,0.3946360153256705,0.0963572267920094,0.6053639846743295,0.9036427732079906,103,82,158,872,0.8516187050359713,12.774280575539569
top20/logistic_regression/v3_all/isotonic::retrieve_more@cov85,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more@cov85,20,0.1,0.65,68,0.8194945848375451,0.8628158844765343,0.8179916317991632,0.58,0.03217821782178218,0.42,0.9678217821782178,87,13,63,478,0.8664259927797834,12.99638989169675,0.8327338129496403,0.8803956834532374,0.839632277834525,0.6015325670498084,0.03407755581668625,0.39846743295019155,0.9659224441833137,157,29,104,979,0.8516187050359713,12.774280575539569
top20/logistic_regression/v3_all/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.1,0.3,68,0.8303249097472925,0.7581227436823105,0.8690476190476191,0.36666666666666664,0.09653465346534654,0.6333333333333333,0.9034653465346535,55,39,95,420,0.8664259927797834,12.99638989169675,0.8336330935251799,0.7841726618705036,0.8818807339449541,0.3946360153256705,0.0963572267920094,0.6053639846743295,0.9036427732079906,103,82,158,872,0.8516187050359713,12.774280575539569
top20/logistic_regression/v3_all/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_high_precision@cov50,20,0.1,0.2,68,0.7490974729241877,0.5433212996389891,0.9401993355481728,0.12,0.2995049504950495,0.88,0.7004950495049505,18,121,132,301,0.8664259927797834,12.99638989169675,0.7185251798561151,0.5557553956834532,0.9352750809061489,0.1532567049808429,0.3207990599294947,0.8467432950191571,0.6792009400705052,40,273,221,618,0.8516187050359713,12.774280575539569
top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_balanced,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_balanced,20,0.05,0.5,30,0.8249097472924187,0.8285198555956679,0.8344226579520697,0.5066666666666667,0.05198019801980198,0.49333333333333335,0.948019801980198,76,21,74,459,0.9783393501805054,14.675090252707582,0.8282374100719424,0.8381294964028777,0.8572961373390557,0.5215686274509804,0.0676779463243874,0.47843137254901963,0.9323220536756126,133,58,122,932,0.9775179856115108,14.662769784172662
top20/logistic_regression/retrieval_quality_only/identity::retrieve_more@cov85,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more@cov85,20,0.05,0.55,30,0.8122743682310469,0.8700361010830325,0.8112033195020747,0.6066666666666667,0.03217821782178218,0.3933333333333333,0.9678217821782178,91,13,59,482,0.9783393501805054,14.675090252707582,0.829136690647482,0.8660071942446043,0.8463136033229491,0.5803921568627451,0.049008168028004666,0.4196078431372549,0.9509918319719953,148,42,107,963,0.9775179856115108,14.662769784172662
top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_risk_control@suff_abstain15,20,0.05,0.35,30,0.8086642599277978,0.7328519855595668,0.8669950738916257,0.36,0.12871287128712872,0.64,0.8712871287128713,54,52,96,406,0.9783393501805054,14.675090252707582,0.8156474820143885,0.7392086330935251,0.8965936739659367,0.3333333333333333,0.14002333722287047,0.6666666666666666,0.8599766627771295,85,120,170,822,0.9775179856115108,14.662769784172662
top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_high_precision@cov50,20,0.15,0.15,30,0.7003610108303249,0.5,0.924187725631769,0.13725490196078433,0.36159600997506236,0.8627450980392157,0.6384039900249376,21,145,132,277,0.8898916967509025,13.348375451263538,0.664568345323741,0.5044964028776978,0.9269162210338681,0.1576923076923077,0.38967136150234744,0.8423076923076923,0.6103286384976526,41,332,219,561,0.8974820143884892,13.462230215827338
top20/logistic_regression/retrieval_quality_only/platt::retrieve_more_balanced,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more_balanced,20,0.15,0.45,30,0.8249097472924187,0.8249097472924187,0.8358862144420132,0.5,0.054455445544554455,0.5,0.9455445544554455,75,22,75,457,0.9711191335740073,14.56678700361011,0.822841726618705,0.829136690647482,0.8579175704989154,0.5137254901960784,0.07701283547257877,0.48627450980392156,0.9229871645274212,131,66,124,922,0.9748201438848921,14.622302158273381
top20/logistic_regression/retrieval_quality_only/platt::retrieve_more@cov85,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more@cov85,20,0.15,0.5,30,0.8140794223826715,0.8610108303249098,0.8155136268343816,0.5866666666666667,0.03712871287128713,0.41333333333333333,0.9628712871287128,88,15,62,477,0.9711191335740073,14.56678700361011,0.8282374100719424,0.8597122302158273,0.8483263598326359,0.5686274509803921,0.05367561260210035,0.43137254901960786,0.9463243873978997,145,46,110,956,0.9748201438848921,14.622302158273381
top20/logistic_regression/retrieval_quality_only/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more_risk_control@suff_abstain15,20,0.15,0.3,30,0.8068592057761733,0.7310469314079422,0.8666666666666667,0.36,0.1311881188118812,0.64,0.8688118811881188,54,53,96,405,0.9711191335740073,14.56678700361011,0.8165467625899281,0.72931654676259,0.9025893958076449,0.30980392156862746,0.14585764294049008,0.6901960784313725,0.8541423570595099,79,125,176,811,0.9748201438848921,14.622302158273381
top20/logistic_regression/retrieval_quality_only/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more_high_precision@cov50,20,0.15,0.2,30,0.7581227436823105,0.592057761732852,0.9115853658536586,0.19333333333333333,0.2599009900990099,0.8066666666666666,0.7400990099009901,29,105,121,328,0.9711191335740073,14.56678700361011,0.7464028776978417,0.6034172661870504,0.9284649776453056,0.18823529411764706,0.27304550758459745,0.8117647058823529,0.7269544924154026,48,234,207,671,0.9748201438848921,14.622302158273381
top20/logistic_regression/retrieval_quality_only/isotonic::retrieve_more_balanced,top20/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more_balanced,20,0.0,0.5,30,0.8140794223826715,0.871841155234657,0.8115942028985508,0.6066666666666667,0.0297029702970297,0.3933333333333333,0.9702970297029703,91,12,59,483,0.9494584837545126,14.24187725631769,0.8282374100719424,0.8678057553956835,0.844559585492228,0.5859375,0.04789719626168224,0.4140625,0.9521028037383178,150,41,106,965,0.9532374100719424,14.298561151079136
top20/logistic_regression/retrieval_quality_only/isotonic::retrieve_more@cov85,top20/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more@cov85,20,0.0,0.45,30,0.8122743682310469,0.8664259927797834,0.8125,0.6,0.034653465346534656,0.4,0.9653465346534653,90,14,60,480,0.9494584837545126,14.24187725631769,0.8264388489208633,0.8606115107913669,0.8463949843260188,0.57421875,0.053738317757009345,0.42578125,0.9462616822429907,147,46,109,957,0.9532374100719424,14.298561151079136
top20/logistic_regression/retrieval_quality_only/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.0,0.45,30,0.8122743682310469,0.8664259927797834,0.8125,0.6,0.034653465346534656,0.4,0.9653465346534653,90,14,60,480,0.9494584837545126,14.24187725631769,0.8264388489208633,0.8606115107913669,0.8463949843260188,0.57421875,0.053738317757009345,0.42578125,0.9462616822429907,147,46,109,957,0.9532374100719424,14.298561151079136
top20/logistic_regression/retrieval_quality_only/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more_high_precision@cov50,20,0.0,0.2,30,0.779783393501805,0.6389891696750902,0.8983050847457628,0.24,0.21287128712871287,0.76,0.7871287128712872,36,86,114,354,0.9494584837545126,14.24187725631769,0.77068345323741,0.6483812949640287,0.9167822468793343,0.234375,0.22780373831775702,0.765625,0.772196261682243,60,195,196,721,0.9532374100719424,14.298561151079136
top20/logistic_regression/embedding_score_only/identity::retrieve_more_balanced,top20/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_balanced,20,0.1,0.4,5,0.8194945848375451,0.7725631768953068,0.8551401869158879,0.41333333333333333,0.09405940594059406,0.5866666666666667,0.905940594059406,62,38,88,428,0.9729241877256317,14.593862815884476,0.802158273381295,0.7868705035971223,0.8628571428571429,0.4669260700389105,0.11695906432748537,0.5330739299610895,0.8830409356725146,120,100,137,875,0.9676258992805755,14.514388489208633
top20/logistic_regression/embedding_score_only/identity::retrieve_more@cov85,top20/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more@cov85,20,0.1,0.45,5,0.8032490974729242,0.871841155234657,0.8053830227743272,0.6266666666666667,0.03712871287128713,0.37333333333333335,0.9628712871287128,94,15,56,483,0.9729241877256317,14.593862815884476,0.8066546762589928,0.8938848920863309,0.8219315895372233,0.688715953307393,0.044444444444444446,0.311284046692607,0.9555555555555556,177,38,80,994,0.9676258992805755,14.514388489208633
top20/logistic_regression/embedding_score_only/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_risk_control@suff_abstain15,20,0.1,0.4,5,0.8194945848375451,0.7725631768953068,0.8551401869158879,0.41333333333333333,0.09405940594059406,0.5866666666666667,0.905940594059406,62,38,88,428,0.9729241877256317,14.593862815884476,0.802158273381295,0.7868705035971223,0.8628571428571429,0.4669260700389105,0.11695906432748537,0.5330739299610895,0.8830409356725146,120,100,137,875,0.9676258992805755,14.514388489208633
top20/logistic_regression/embedding_score_only/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_high_precision@cov50,20,0.1,0.25,5,0.7328519855595668,0.555956678700361,0.9155844155844156,0.17333333333333334,0.30198019801980197,0.8266666666666667,0.698019801980198,26,122,124,308,0.9729241877256317,14.593862815884476,0.7077338129496403,0.5701438848920863,0.917981072555205,0.20233463035019456,0.3192982456140351,0.7976653696498055,0.6807017543859649,52,273,205,634,0.9676258992805755,14.514388489208633
top20/logistic_regression/embedding_score_only/platt::retrieve_more_balanced,top20/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_balanced,20,0.15,0.4,5,0.8086642599277978,0.7833935018050542,0.8433179723502304,0.4533333333333333,0.09405940594059406,0.5466666666666666,0.905940594059406,68,38,82,434,0.98014440433213,14.70216606498195,0.8084532374100719,0.7985611510791367,0.8626126126126126,0.47843137254901963,0.10618436406067679,0.5215686274509804,0.8938156359393232,122,91,133,888,0.9865107913669064,14.797661870503596
top20/logistic_regression/embedding_score_only/platt::retrieve_more@cov85,top20/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more@cov85,20,0.15,0.45,5,0.8050541516245487,0.855595667870036,0.8122362869198312,0.5933333333333334,0.04702970297029703,0.4066666666666667,0.9529702970297029,89,19,61,474,0.98014440433213,14.70216606498195,0.8093525179856115,0.8803956834532374,0.8294177732379979,0.6549019607843137,0.052508751458576426,0.34509803921568627,0.9474912485414235,167,45,88,979,0.9865107913669064,14.797661870503596
top20/logistic_regression/embedding_score_only/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_risk_control@suff_abstain15,20,0.15,0.4,5,0.8086642599277978,0.7833935018050542,0.8433179723502304,0.4533333333333333,0.09405940594059406,0.5466666666666666,0.905940594059406,68,38,82,434,0.98014440433213,14.70216606498195,0.8084532374100719,0.7985611510791367,0.8626126126126126,0.47843137254901963,0.10618436406067679,0.5215686274509804,0.8938156359393232,122,91,133,888,0.9865107913669064,14.797661870503596
top20/logistic_regression/embedding_score_only/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_high_precision@cov50,20,0.15,0.25,5,0.7436823104693141,0.5776173285198556,0.909375,0.19333333333333333,0.27970297029702973,0.8066666666666666,0.7202970297029703,29,113,121,320,0.98014440433213,14.70216606498195,0.7230215827338129,0.5944244604316546,0.9152798789712556,0.2196078431372549,0.294049008168028,0.7803921568627451,0.705950991831972,56,252,199,661,0.9865107913669064,14.797661870503596
top20/logistic_regression/embedding_score_only/isotonic::retrieve_more_balanced,top20/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_balanced,20,0.0,0.45,5,0.8086642599277978,0.8339350180505415,0.8225108225108225,0.5466666666666666,0.0594059405940594,0.4533333333333333,0.9405940594059405,82,24,68,462,0.9693140794223827,14.53971119133574,0.8048561151079137,0.8345323741007195,0.84375,0.5642023346303502,0.08421052631578947,0.4357976653696498,0.9157894736842105,145,72,112,928,0.9658273381294964,14.487410071942445
top20/logistic_regression/embedding_score_only/isotonic::retrieve_more@cov85,top20/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more@cov85,20,0.0,0.55,5,0.7617328519855595,0.9602888086642599,0.7556390977443609,0.8666666666666667,0.0049504950495049506,0.13333333333333333,0.995049504950495,130,2,20,532,0.9693140794223827,14.53971119133574,0.8048561151079137,0.9532374100719424,0.8009433962264151,0.8210116731517509,0.007017543859649123,0.17898832684824903,0.9929824561403509,211,6,46,1060,0.9658273381294964,14.487410071942445
top20/logistic_regression/embedding_score_only/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.0,0.45,5,0.8086642599277978,0.8339350180505415,0.8225108225108225,0.5466666666666666,0.0594059405940594,0.4533333333333333,0.9405940594059405,82,24,68,462,0.9693140794223827,14.53971119133574,0.8048561151079137,0.8345323741007195,0.84375,0.5642023346303502,0.08421052631578947,0.4357976653696498,0.9157894736842105,145,72,112,928,0.9658273381294964,14.487410071942445
top20/logistic_regression/embedding_score_only/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_high_precision@cov50,20,0.0,0.2,5,0.759927797833935,0.6335740072202166,0.886039886039886,0.26666666666666666,0.2301980198019802,0.7333333333333333,0.7698019801980198,40,93,110,351,0.9693140794223827,14.53971119133574,0.7616906474820144,0.6618705035971223,0.9008152173913043,0.2840466926070039,0.22456140350877193,0.7159533073929961,0.775438596491228,73,192,184,736,0.9658273381294964,14.487410071942445
