cache_key,text_key,text_type,occurrence_count,estimated_embedding_tokens,example_title,example_original_ids,splits
e121f97f2c36508a86ffa8742c593cb9424c8c5cc67dd300fbb4696efc073fe2,c82c916cc418b8fed607da5d6e80a51bfc706df0491ea9601cb98b1777fb7115,doc,217,101,Association football,5a7109e95542994082a3e4fa || 5a7133fa5542994082a3e660 || 5a721dfd55429971e9dc928b,test:28 || train:157 || valid:32
f7bb93c030d94ae79fe96f62c6ebb8a0dd2b821532fe27724af0abe9792a02d1,4d401593b90c18ea53cf6256bdd4448a0d030cd76b295400fad0ef62a39c5375,doc,22,121,San Francisco,5a734db15542994cef4bc523 || 5a74c2bd5542996c70cfadda || 5a75e814554299109176e5c7,test:3 || train:15 || valid:4
976c7ecd7d9c8d5c6fd936f253aa04070cd7ef39a6829b725f2dd878c7105b1a,4e871042cf19f372052d40a4b50b25bb5048bda4501ff6f057b9ac81f576c52a,doc,22,93,DVD,5a7280925542991f9a20c4a1 || 5a7507455542993748c8979d || 5a77ad2f55429967ab105225,test:3 || train:16 || valid:3
a7b78e4fe41a84114769fbd2bf76c68c26e9c610dde50afb5dc5e128029e3f75,5cee305903da0334889948483b7c1cb5414de4013669e912c237de8694d62817,doc,22,36,Defender (association football),5a7133fa5542994082a3e660 || 5a75d8dc5542992db94736f0 || 5a763986554299109176e6bd,test:5 || train:13 || valid:4
1e2de00d7390c24996e27a787493b0f6964dbb5198f32054aad9fe6dfeec0f2a,6560d8beb18f74308bc47dbc9e40d0f8ae0fd82b7001ed566a112c6224bb2ca7,doc,22,219,Jazz,5a734bb65542994cef4bc50f || 5a77c15f5542997042120b1c || 5a77d31c55429967ab1052c0,test:1 || train:18 || valid:3
f27e59c119b2c2db5ffa025de3ae50d94f700982d237015afc7c2eee1092105d,6b64e91e83202b6faba3eccb72a8e533333e4ee9b97dff2eb04980e392d3fb4a,doc,22,95,Premier League,5a721dfd55429971e9dc928b || 5a728dc65542992359bc30ef || 5a75d8a3554299109176e5a6,test:2 || train:17 || valid:3
87baa620cfaa17d0140d575d3d450fd6569700f55b86f67f03910ba4409227da,7de3a9b56309bf4e92463a59e9d77fa5e9e93e952ac52f1260d29550a19de878,doc,22,60,Cartoon Network,5a7280925542991f9a20c4a1 || 5a7507455542993748c8979d || 5a7b78c35542997c3ec971a9,test:2 || train:16 || valid:4
b8c0dcd6f2b81dc45c063980ba5a0cc002394a16c54bd8f490ea267dda3671c9,7e5e18af725dfa2b2afcd5f4758f19de1595f87c17f195c96b9d4c6dcc49c7af,doc,22,124,Professional wrestling,5a73583455429901807dafcf || 5a7b47765542992d025e67d8 || 5a7c6fde55429907fabeef87,test:2 || train:18 || valid:2
c31894083ac754759576c96c134b43d98dbf333b1f4ad76e302582738115ea96,8b2d31d65ded2197319545b8d5c4bba1f613236bdf7a3b7ae8f2e3f4f8a84e42,doc,22,99,Manchester,5a78d38455429970f5fffd94 || 5a7a1f795542996c55b2dd1b || 5a7e19e655429965cec5ea58,test:3 || train:16 || valid:3
c118aa2fad9a5e1071bbaf2e6df67f957603a12d8e8be02f5ef03886fbea57ce,a659edac32c332c4560d60b2922d80f170428e9cd2e35e4e2d2bafe8711793f0,doc,22,60,Author,5a72aec45542994cef4bc3d7 || 5a77174f55429966f1a36c4c || 5a7ca74c55429907fabeefe9,test:4 || train:18
e89b00bc277418b1e2f16bce95170edf58e68bb12b6e2ce06dec654ae5f283a3,aa4c25dda4154bebdf07208fd96aed44146ed6c4486220fe48777aace7475330,doc,22,225,Character (arts),5a78f59755429970f5fffdf7 || 5a7dbf4e5542990b8f503a68 || 5a86ea445542994775f60780,test:3 || train:16 || valid:3
3c04b66564fff25c94e1a4e2a1e2aaabefd2b59f85f742fe53ae2f983a19530a,ab5f5faff1c2b8f6b6608973ba61e1f928b5cca665b12bb9f32f3631efd4e8d3,doc,22,59,Marvel Comics,5a76139b5542994ccc9186be || 5a7780e855429949eeb29e9f || 5a7cd280554299452d57ba7f,test:4 || train:14 || valid:4
fbe7cbdb15020052dc70fabc121dca08a83335f5e4ed17c1ca353ad67b4e8125,afec6f273b5b982a46a54facb3f78bad0057b4c138a3c9da38f350b7a8b36dd7,doc,22,29,Mathematician,5a717d4c5542994082a3e854 || 5a7319bc5542992359bc3235 || 5a7345ed5542992359bc32ce,test:1 || train:17 || valid:4
fa9fd791ee8168585b8a31855beca96d9726bbd0994af71a929798f9d2a52bae,cca2724fbe8fa090b4875d477615cc886b36aecb737dfe8afa52608abc68f383,doc,22,271,Georgia (U.S. state),5a732aa055429901807daf9f || 5a776fc15542997042120a3a || 5a7bacf2554299294a54aa8d,test:6 || train:14 || valid:2
b2e83f98d19c5802dbf7c9fb29ef7c9f59982eb82c1cf83913d219730e641e20,d9c37f6b3450385e9faf42175aa710aa0b169edd8d08861a3b7a6f926305fd0c,doc,22,72,Lancashire,5a773c5c55429966f1a36cbb || 5a7e19e655429965cec5ea58 || 5a84c89a5542992a431d1a9c,test:3 || train:17 || valid:2
08ae24baf2db9403c64fdc6420f2b6add9e9137d2436314bb0061c69d15906ec,da4fe683b243ab60efb58ac74a969a0105f222be7f8efcd9e09735fbbae2e259,doc,22,106,Endemism,5a77d65055429949eeb29f7b || 5a85441f5542997175ce1faa || 5a8dad37554299068b959d94,test:2 || train:14 || valid:6
77638abfb29b6b75bc9f83359db85612a3966c82eab203cb7a3b5ceb60059d98,ef03f06b06cac02ad1828ebb650d90adcfd62aadf5b7fdc89113d7031c15294a,doc,22,244,Hotel,5a7286865542991f9a20c4cb || 5a72a51355429901807daf21 || 5a7d2aa05542995f4f40221f,test:2 || train:17 || valid:3
cbcf3d3a053edc64e4cf024541555052601efb14ba70070590cfc0a40e9dd97b,fb958780bc86637815a0b9854b586c3788ca2bdf6a6423d655010f81ec637b76,doc,22,51,Poet,5a73551e5542991f29ee2d84 || 5a73630655429901807db020 || 5a775e095542994aec3b72b4,test:4 || train:15 || valid:3
fa3978804e9a6d4c04550e1b7518a2c5b279e10d165587f9f7240378d0c736cf,07db42b6d9dc64ec0ac713b39ea9c253da59574acba6f2896d72daf083ac8879,doc,21,150,Formula One,5a799dfb5542994bb9457029 || 5a84d2ea5542992a431d1aa8 || 5a8e92b55542995085b37458,test:4 || train:13 || valid:4
a33dfcda591f6c64baa94e26954c3d1e535d4217f07c4b2c6331bcf6273ca490,3ae9b3fc8f97a0685cafe46e4d1fc09047df0f5828163fb88fa3d4de8065d75b,doc,21,91,"Paradise, Nevada",5a72c6565542992359bc31a7 || 5a7735f55542994aec3b7226 || 5a7e36815542995ed0d166d4,test:4 || train:13 || valid:4
2a41d1fdd5baf8e615192fa226ef5cc844a33a4d1fa96b3bab37fb1ef267f505,4ca7ea57980c3bfb7e3da46ee899ec3c07260eb61305e4cd2169a5ae51ed1853,doc,21,180,Electronic music,5a73f2035542993a88ae2ea8 || 5a760faa5542994ccc9186a8 || 5a78f59755429970f5fffdf8,test:6 || train:13 || valid:2
14550e1b1dde11e335a3606e2f0ca57597dab3929dd72f96a85221e9cf4ff799,4e0be794f2006ff8088d3f1a6ae34c5a22f22c30730e6cfdbae4e3ad2c42f850,doc,21,64,Comedian,5a7543d555429916b01642ce || 5a77b6325542997042120af7 || 5a77edf955429967ab1052e8,test:1 || train:16 || valid:4
a60a0e4a13187cc4b2a9539963ca6f3e17ed3a04e21e6b7747840057b1d535b7,5876820ccb5960a6ebc767ea8b61723bfe1fe7bc9872c99f1c96eea0c99f1154,doc,21,98,Korean language,5a7354e35542994cef4bc55b || 5a762a645542992d0ec0603d || 5a84e1095542997175ce1f25,test:4 || train:13 || valid:4
4c64eab699ba39b5193dcc0bda2c40bf62ba62614ee80340b28579c46d79f7db,614b9eda2185a62f95e352871ed16020e7953dcacb3b25bfe994c689667062f7,doc,21,80,Television program,5a7131565542994082a3e64f || 5a77e2095542995d8318131d || 5a7c35025542996dd594b8d7,test:3 || train:14 || valid:4
182222e3bec4a066d95a5eaa029137c0dafa776de6f736ecc633bb8008a84971,68a503663f786b287ab8c69b47a5edc1b5dfe2c0abc4e9bc128acdb1b0bc0907,doc,21,63,Public university,5a7166395542994082a3e814 || 5a7b9fac554299294a54aa2f || 5a817d8c55429903bc27b974,test:4 || train:12 || valid:5
27f4e4533223f5be685c376592f895a12e4d0603343e70f146ae1c4bceb7bca7,755f318fa0ba43b06be128208e599bec0d90b5a05b30761011e1d48cb3f241ac,doc,21,98,Independent film,5a77415b55429966f1a36cd2 || 5a7c9d2e55429935c91b5261 || 5a80fd17554299260e20a1f1,test:2 || train:13 || valid:6
fd5268c9be66ef19527c80fac9a83668d5e71b594cd2e08bd0560ad4d657e905,8fa7e283b0cebbb275721b8d0bf0b9156697127001fbfd2c9aae065c4962a1a5,doc,21,84,Central business district,5a7a3a945542996a35c17147 || 5a807b44554299485f59860a || 5a80b3a9554299485f5986cc,test:4 || train:15 || valid:2
b751bae8fc2c4bf225de8ee8d33aadd8e011f391d3d8c234770278573e2092fe,954009c265fac319206d01866acfaba594e601a68483141ee795ab93a34ee972,doc,21,107,Grammy Award,5a721bbc55429971e9dc9279 || 5a733d5d5542991f29ee2d71 || 5a821b4b5542995ce29dccab,test:5 || train:13 || valid:3
c009b7171b68dc5306920f35ea2da29fe638c37114885ae5f1cd604ffabc2512,a17c0219a1943aabb0f2a2eb09d3d95c1938e4d5fca3be112265454c9caac30e,doc,21,134,Melbourne,5a79f27e5542990198eaf014 || 5a85e24a5542994775f6067f || 5a89d48c554299515336132e,test:3 || train:15 || valid:3
a69e8f0cea1b209e17961b123e6f9b285e16c0c52130cca366b7cc0dd31386aa,ab563d615d78f39485939b45857845656a053fa2aa7ac26d5c471cd625ce183a,doc,21,54,British Army,5a7766b15542993569682d7e || 5a860642554299211dda2a3e || 5a8c78a8554299585d9e36bc,test:6 || train:10 || valid:5
70a6d37427437755647c3eeff8e859aa003e69e9ef7cbb7f7104fca17b28d094,b526228ea613f3ebc9b66554103ee7bf0d59e126596a97a7cd4e0f98116694f0,doc,21,62,Guitarist,5a730a6b5542992359bc3210 || 5a78f1b555429970f5fffde9 || 5a7a2be25542996a35c17118,test:2 || train:17 || valid:2
